PC isim: LENOVO IDEACENTRE 5 CORE Ý5 11400F 2.6GHZ 16GB 512GB SSD 6GB GTX1660 SUPER WIN11 fiyat: 17.999
PC isim: HP 6F8P0EA INTEL CORE Ý5 1235U 3.3GHZ 8GB 512 GB SSD INTEL UHD WIN11 23.8"" fiyat: 17.999
PC isim: CASPER Nirvana AIO A600 Ý5 1135G7 2.4GHZ 8GB 500GB SSD INTEL IRIS X WIN11 23.8'' fiyat: 14.999
PC isim: CASPER Nirvana AIO A600 Ý3 1115G4 1.7GHZ 8GB 250GB SSD INTEL UHD WIN11 23.8'' fiyat: 9.999
PC isim: CASPER Nirvana N200 INTEL CORE Ý3 10100 3.6GHZ 8GB 240GB SSD INTEL UHD 630 WIN11 fiyat: 8.999
PC isim: EXPER FLEX DEX599 Ý5 10400F 2.9GHZ 8GB 240GB SSD 4GB INTEL DG1-4G FREEDOS fiyat: 8.999
PC isim: LENOVO IDEACENTRE 5 INTEL CORE Ý5 11400F 2.6GHZ 16GB 512GB SSD 4GB GTX1650 WIN11 fiyat: 15.999
PC isim: ACER C24-1650 INTEL CORE Ý3 1115G4 3 GHZ 4 GB 256GB SSD INTEL UHD FREEDOS 23.8'' fiyat: 9.999
PC isim: LENOVO IDEACENTRE 3 INTEL CORE Ý5 12400 2.5GHZ 8GB 256GB SSD INTEL UHD 730 WIN11 fiyat: 13.999
PC isim: HP 6F919EA INTEL CORE Ý3 1215U 3.3GHZ 8GB 256 GB SSD INTEL UHD WIN11 23.8"" fiyat: 15.999
PC isim: LENOVO AIO 3 INTEL CORE Ý5 1240P 1.7 GHZ 8GB 512 GB SSD INTEL IRIS X WIN11 27"" fiyat: 22.999
PC isim: VICTUS by HP 6F831EA COREÝ5 12400F 2.5GHZ 16GB 1TB+256GB 6GB GTX1660 SUPER WIN11 fiyat: 18.999
PC isim: LENOVO AIO 3 INTEL CORE Ý3 1115G4 3 GHZ 4 GB 256 GB SSD INTEL UHD WIN11 23.8'' fiyat: 12.999
PC isim: ACER C24-1750 INTEL CORE Ý5 1240P 1.7GHZ 8GB 256GB SSD INTEL IRIS X WIN11 23.8'' fiyat: 16.999
PC isim: VICTUS by HP 6F832EA CORE Ý5 12400F 2.5GHZ 16GB 512GB 4GB NVIDIA GTX1650 WIN11 fiyat: 16.999
PC isim: HP 6F8N9EA CORE Ý5 1235U 3.3GHZ 8GB 512 GB SSD 2GB NVIDIA MX450 WIN11 23.8"" fiyat: 20.999
PC isim: LENOVO IDEACENTRE 5 INTEL CORE Ý5 11400 2.6GHZ 16GB 512GB SSD INTEL UHD730 WIN11 fiyat: 15.999
PC isim: VICTUS by HP 6F830EA CORE Ý5 12400F 2.5GHZ 16GB 1TB+512GB 8GB RTX3060Ti WIN11 fiyat: 24.999
PC isim: LENOVO AIO 3 INTEL CORE Ý7 1165G7 2.8GHZ 8GB 512GB SSD INTEL IRIS X WIN11 23.8'' fiyat: 22.999
PC isim: CASPER Nirvana N200 INTEL CORE Ý5 11400 2.6GHZ 8GB 500GB SSD INTEL UHD 730 WIN11 fiyat: 12.499
